MM Long;MM Short;Product status;ID MAKE;MAKE;CROSS REFERENCE
350984251000;84251;Normal (60);00021;CITROËN;1201.60
350984251000;84251;Normal (60);00021;CITROËN;9401201480
350984251000;84251;Normal (60);00021;CITROËN;95641149
350984251000;84251;Normal (60);00021;CITROËN;95643824
350984251000;84251;Normal (60);00021;CITROËN;95655209
350984251000;84251;Normal (60);00021;CITROËN;95655210
350984251000;84251;Normal (60);00021;CITROËN;95656568
350984251000;84251;Normal (60);00021;CITROËN;95656569
350984251000;84251;Normal (60);00088;PEUGEOT;1201.48
350984251000;84251;Normal (60);00088;PEUGEOT;1201.51
350984251000;84251;Normal (60);00088;PEUGEOT;1201.60
350984251000;84251;Normal (60);00088;PEUGEOT;1201.62
350984251000;84251;Normal (60);00095;ROVER;GWP337
350984251000;84251;Normal (60);00095;ROVER;GWP338
350984252000;84252;Normal (60);00036;FORD;1518096
350984252000;84252;Normal (60);00036;FORD;6683522
350984252000;84252;Normal (60);00036;FORD;92BX8591AA
350984252000;84252;Normal (60);00036;FORD;EPW60
350984253000;84253;Normal (60);00005;AUDI;052 121 004
350984253000;84253;Normal (60);00005;AUDI;052 121 004V
350984253000;84253;Normal (60);00005;AUDI;052 121 004X
350984253000;84253;Normal (60);00005;AUDI;052 121 005
350984253000;84253;Normal (60);00005;AUDI;052 121 005A
350984253000;84253;Normal (60);00005;AUDI;052 121 019
350984253000;84253;Normal (60);00121;VW;052 121 004
350984253000;84253;Normal (60);00121;VW;052 121 004V
350984253000;84253;Normal (60);00121;VW;052 121 004X
350984253000;84253;Normal (60);00121;VW;052 121 005
350984253000;84253;Normal (60);00121;VW;052 121 005A
350984253000;84253;Normal (60);00121;VW;052 121 019
350984254000;84254;Phase out (62-61);00020;CHRYSLER;68157161AA
350984254000;84254;Phase out (62-61);00020;CHRYSLER;68157161AB
350984254000;84254;Phase out (62-61);00020;CHRYSLER;K68157161AA
350984254000;84254;Phase out (62-61);00020;CHRYSLER;K68157161AB
350984254000;84254;Phase out (62-61);00035;FIAT;68157161AA
350984254000;84254;Phase out (62-61);00035;FIAT;68157161AB
350984254000;84254;Phase out (62-61);00035;FIAT;K68157161AA
350984254000;84254;Phase out (62-61);00035;FIAT;K68157161AB
350984254000;84254;Phase out (62-61);00882;JEEP;68157161AA
350984254000;84254;Phase out (62-61);00882;JEEP;68157161AB
350984254000;84254;Phase out (62-61);00882;JEEP;K68157161AA
350984254000;84254;Phase out (62-61);00882;JEEP;K68157161AB
350984254000;84254;Phase out (62-61);00064;LANCIA;68157161AA
350984254000;84254;Phase out (62-61);00064;LANCIA;68157161AB
350984254000;84254;Phase out (62-61);00064;LANCIA;K68157161AA
350984254000;84254;Phase out (62-61);00064;LANCIA;K68157161AB
350984255000;84255;Normal (60);00183;HYUNDAI;25100-4A000
350984255000;84255;Normal (60);00183;HYUNDAI;25100-4A100
350984255000;84255;Normal (60);00183;HYUNDAI;25100-4A200
350984255000;84255;Normal (60);00183;HYUNDAI;25100-4A300
350984255000;84255;Normal (60);00184;KIA;25100-4A000
350984255000;84255;Normal (60);00184;KIA;25100-4A100
350984255000;84255;Normal (60);00184;KIA;25100-4A200
350984255000;84255;Normal (60);00184;KIA;25100-4A300
350984256000;84256;Normal (60);00005;AUDI;04C 121 600K
350984256000;84256;Normal (60);00005;AUDI;04E 121 600AD
350984256000;84256;Normal (60);00005;AUDI;04E 121 600CR
350984256000;84256;Normal (60);00005;AUDI;04E 121 600D
350984256000;84256;Normal (60);00005;AUDI;04E 121 600H
350984256000;84256;Normal (60);00104;SEAT;04C 121 600K
350984256000;84256;Normal (60);00104;SEAT;04E 121 600AD
350984256000;84256;Normal (60);00104;SEAT;04E 121 600CR
350984256000;84256;Normal (60);00104;SEAT;04E 121 600D
350984256000;84256;Normal (60);00104;SEAT;04E 121 600H
350984256000;84256;Normal (60);00106;SKODA;04C 121 600K
350984256000;84256;Normal (60);00106;SKODA;04E 121 600AD
350984256000;84256;Normal (60);00106;SKODA;04E 121 600CR
350984256000;84256;Normal (60);00106;SKODA;04E 121 600D
350984256000;84256;Normal (60);00106;SKODA;04E 121 600H
350984256000;84256;Normal (60);00121;VW;04C 121 600K
350984256000;84256;Normal (60);00121;VW;04E 121 600AD
350984256000;84256;Normal (60);00121;VW;04E 121 600CR
350984256000;84256;Normal (60);00121;VW;04E 121 600D
350984256000;84256;Normal (60);00121;VW;04E 121 600H
350984257000;84257;Normal (60);00107;SUBARU;21111-AA000
350984257000;84257;Normal (60);00107;SUBARU;21111-AA001
350984257000;84257;Normal (60);00107;SUBARU;21111-AA002
350984257000;84257;Normal (60);00107;SUBARU;21111-AA003
350984257000;84257;Normal (60);00107;SUBARU;21111-AA004
350984257000;84257;Normal (60);00107;SUBARU;21111-AA005
350984257000;84257;Normal (60);00107;SUBARU;21111-AA006
350984257000;84257;Normal (60);00107;SUBARU;21111-AA007
350984257000;84257;Normal (60);00107;SUBARU;21111-AA011
350984258000;84258;Normal (60);00035;FIAT;5996594
350984258000;84258;Normal (60);00035;FIAT;71719696
350984258000;84258;Normal (60);00035;FIAT;71737973
350984258000;84258;Normal (60);00035;FIAT;7565764
350984258000;84258;Normal (60);00035;FIAT;7580754
350984258000;84258;Normal (60);00035;FIAT;7691043
350984258000;84258;Normal (60);00035;FIAT;7719921
350984258000;84258;Normal (60);00035;FIAT;7784981
350984258000;84258;Normal (60);00064;LANCIA;5996594
350984258000;84258;Normal (60);00064;LANCIA;7565764
350984258000;84258;Normal (60);00064;LANCIA;7580754
350984258000;84258;Normal (60);00064;LANCIA;7691043
350984258000;84258;Normal (60);00064;LANCIA;7719921
350984260000;84260;Normal (60);00074;MERCEDES-BENZ;110 200 01 20
350984260000;84260;Normal (60);00074;MERCEDES-BENZ;110 200 09 20
350984260000;84260;Normal (60);00074;MERCEDES-BENZ;110 200 17 20
350984260000;84260;Normal (60);00074;MERCEDES-BENZ;A110 200 01 20
350984260000;84260;Normal (60);00074;MERCEDES-BENZ;A110 200 09 20
350984260000;84260;Normal (60);00074;MERCEDES-BENZ;A110 200 17 20
350984261000;84261;Normal (60);00077;MITSUBISHI;MD323372
350984261000;84261;Normal (60);00077;MITSUBISHI;MD349885
350984261000;84261;Normal (60);00077;MITSUBISHI;MD365087
350984261000;84261;Normal (60);00077;MITSUBISHI;MD370803
350984262000;84262;Normal (60);00005;AUDI;06E 121 016D
350984262000;84262;Normal (60);00005;AUDI;06E 121 018E
350984263000;84263;Phase out (62-61);01526;INFINITI;21010-00Q1C
350984263000;84263;Phase out (62-61);00080;NISSAN;21010-00Q1C
350984264000;84264;Phase out (62-61);00175;SSANGYONG;665 200 05 20
350984264000;84264;Phase out (62-61);00175;SSANGYONG;665 200 10 01
350984264000;84264;Phase out (62-61);00175;SSANGYONG;665 200 12 01
350984265000;84265;Normal (60);00016;BMW;11 51 8 575 695
350984265000;84265;Normal (60);00016;BMW;11 51 8 592 238
350984265000;84265;Normal (60);00016;BMW;11 51 8 638 026
350984266000;84266;Normal (60);00109;SUZUKI;17400-77810
350984266000;84266;Normal (60);00109;SUZUKI;17400-77811
350984266000;84266;Normal (60);00109;SUZUKI;17400-77812
350984266000;84266;Normal (60);00109;SUZUKI;17400-77813
350984266000;84266;Normal (60);00109;SUZUKI;17400-77814
350984266000;84266;Normal (60);00109;SUZUKI;17400-77815
350984266000;84266;Normal (60);00109;SUZUKI;17400-77816
350984267000;84267;Normal (60);00111;TOYOTA;16100-80014
350984268000;84268;Normal (60);00077;MITSUBISHI;ME993474
350984270000;84270;Normal (60);00036;FORD;2279316
350984270000;84270;Normal (60);00036;FORD;HG9Q8501AA
350984271000;84271;Normal (60);00111;TOYOTA;16100-09730
350984271000;84271;Normal (60);00111;TOYOTA;16100-09750
350984271000;84271;Normal (60);00111;TOYOTA;16100-0Y100
350984271000;84271;Normal (60);00111;TOYOTA;16100-80013
350984271000;84271;Normal (60);00111;TOYOTA;16100-B9490
350984272000;84272;Normal (60);00016;BMW;11 51 7 801 063
350984272000;84272;Normal (60);00016;BMW;11 51 7 801 064
350984272000;84272;Normal (60);00016;BMW;11 51 7 805 812
350984273000;84273;Normal (60);00010;BEDFORD;1334008
350984273000;84273;Normal (60);00010;BEDFORD;90220568
350984273000;84273;Normal (60);00185;DAEWOO;90220568
350984273000;84273;Normal (60);00084;OPEL;1334008
350984273000;84273;Normal (60);00084;OPEL;90220568
350984273000;84273;Normal (60);00084;OPEL;90272361
350984273000;84273;Normal (60);00084;OPEL;R1160018
350984273000;84273;Normal (60);00117;VAUXHALL;1334008
350984273000;84273;Normal (60);00117;VAUXHALL;90220568
350984273000;84273;Normal (60);00117;VAUXHALL;90272361
350984273000;84273;Normal (60);00117;VAUXHALL;R1160018
350984274000;84274;Normal (60);00074;MERCEDES-BENZ;613 200 09 01
350984274000;84274;Normal (60);00074;MERCEDES-BENZ;613 200 09 01 80
350984274000;84274;Normal (60);00074;MERCEDES-BENZ;A613 200 09 01
350984274000;84274;Normal (60);00074;MERCEDES-BENZ;A613 200 09 01 80
350984275000;84275;Normal (60);00036;FORD;1020988
350984275000;84275;Normal (60);00036;FORD;1023645
350984275000;84275;Normal (60);00036;FORD;1317913
350984275000;84275;Normal (60);00036;FORD;1517749
350984275000;84275;Normal (60);00036;FORD;5020242
350984275000;84275;Normal (60);00036;FORD;88FX8591AA
350984275000;84275;Normal (60);00036;FORD;88FX8591AB
350984275000;84275;Normal (60);00036;FORD;96FX8591AA
350984275000;84275;Normal (60);00036;FORD;EPW40
350984275000;84275;Normal (60);00036;FORD;EPW82
350984275000;84275;Normal (60);00072;MAZDA;1E0-15-010
350984276000;84276;Normal (60);00084;OPEL;1334058
350984276000;84276;Normal (60);00084;OPEL;9292375
350984277000;84277;Normal (60);00121;VW;025 121 010C
350984277000;84277;Normal (60);00121;VW;025 121 010CV
350984277000;84277;Normal (60);00121;VW;025 121 010CX
350984278000;84278;Normal (60);00074;MERCEDES-BENZ;642 200 10 01
350984278000;84278;Normal (60);00074;MERCEDES-BENZ;A642 200 10 01
350984279000;84279;Normal (60);00111;TOYOTA;16100-09260
350984279000;84279;Normal (60);00111;TOYOTA;16100-39425
350984279000;84279;Normal (60);00111;TOYOTA;16100-39426
350984279000;84279;Normal (60);00111;TOYOTA;16100-69355
350984279000;84279;Normal (60);00111;TOYOTA;16100-69356
350984279000;84279;Normal (60);00111;TOYOTA;16100-69357
350984280000;84280;Normal (60);00106;SKODA;007 070 246
350984280000;84280;Normal (60);00106;SKODA;047 121 011
350984281000;84281;Normal (60);00111;TOYOTA;16110-09020
350984281000;84281;Normal (60);00111;TOYOTA;16110-09021
350984282000;84282;Normal (60);00045;HONDA;19200-P75-003
350984283000;84283;Normal (60);00005;AUDI;022 121 011
350984283000;84283;Normal (60);00005;AUDI;022 121 011A
350984283000;84283;Normal (60);00005;AUDI;022 121 011AX
350984283000;84283;Normal (60);00005;AUDI;022 121 011B
350984283000;84283;Normal (60);00005;AUDI;022 121 011BV
350984283000;84283;Normal (60);00005;AUDI;022 121 011BX
350984283000;84283;Normal (60);00005;AUDI;022 121 011L
350984283000;84283;Normal (60);00005;AUDI;022 121 011V
350984283000;84283;Normal (60);00005;AUDI;022 121 011X
350984283000;84283;Normal (60);00036;FORD;1197940
350984283000;84283;Normal (60);00092;PORSCHE;95510601100
350984283000;84283;Normal (60);00092;PORSCHE;95510603300
350984283000;84283;Normal (60);00104;SEAT;022 121 011AX
350984283000;84283;Normal (60);00104;SEAT;022 121 011X
350984283000;84283;Normal (60);00106;SKODA;022 121 011
350984283000;84283;Normal (60);00106;SKODA;022 121 011A
350984283000;84283;Normal (60);00106;SKODA;022 121 011AX
350984283000;84283;Normal (60);00106;SKODA;022 121 011L
350984283000;84283;Normal (60);00106;SKODA;022 121 011V
350984283000;84283;Normal (60);00106;SKODA;022 121 011X
350984283000;84283;Normal (60);00121;VW;022 121 011
350984283000;84283;Normal (60);00121;VW;022 121 011A
350984283000;84283;Normal (60);00121;VW;022 121 011AX
350984283000;84283;Normal (60);00121;VW;022 121 011L
350984283000;84283;Normal (60);00121;VW;022 121 011V
350984283000;84283;Normal (60);00121;VW;022 121 011X
350984284000;84284;Normal (60);00016;BMW;11 51 7 511 220
350984284000;84284;Normal (60);00016;BMW;11 51 7 511 221
350984284000;84284;Normal (60);00016;BMW;11 51 7 515 778
350984284000;84284;Normal (60);00016;BMW;11 51 7 574 119
350984285000;84285;Normal (60);00016;BMW;11 51 0 393 730
350984285000;84285;Normal (60);00016;BMW;11 51 7 786 736
350984286000;84286;Phase out (62-61);00036;FORD;1499785
350984286000;84286;Phase out (62-61);00036;FORD;5005193
350984286000;84286;Phase out (62-61);00036;FORD;5025833
350984286000;84286;Phase out (62-61);00036;FORD;6043064
350984286000;84286;Phase out (62-61);00036;FORD;71F8501AA
350984286000;84286;Phase out (62-61);00036;FORD;A790X8591HBA
350984286000;84286;Phase out (62-61);00036;FORD;EPW980
350984287000;84287;Normal (60);00016;BMW;11 51 0 686 001
350984287000;84287;Normal (60);00016;BMW;11 51 0 686 901
350984287000;84287;Normal (60);00016;BMW;11 51 1 256 600
350984287000;84287;Normal (60);00016;BMW;11 51 9 056 401
350984288000;84288;Normal (60);00045;HONDA;19200-R1P-U01
350984288000;84288;Normal (60);00045;HONDA;19200-RZP-003
350984288000;84288;Normal (60);00045;HONDA;19200-RZP-013
350984289000;84289;Normal (60);00080;NISSAN;21010-22J00
350984289000;84289;Normal (60);00080;NISSAN;21010-22J26
350984289000;84289;Normal (60);00080;NISSAN;21010-28J25
350984289000;84289;Normal (60);00080;NISSAN;21010-28J26
350984289000;84289;Normal (60);00080;NISSAN;B1010-81T26
350984289000;84289;Normal (60);00080;NISSAN;BA010-22J25
350984290000;84290;Normal (60);00120;VOLVO;8692839
350984291000;84291;Phase out (62-61);00111;TOYOTA;16100-09120
350984291000;84291;Phase out (62-61);00111;TOYOTA;16100-19255
350984291000;84291;Phase out (62-61);00111;TOYOTA;16100-19295
350984291000;84291;Phase out (62-61);00111;TOYOTA;16100-19296
350984291000;84291;Phase out (62-61);00111;TOYOTA;16100-19355
350984292000;84292;Normal (60);00005;AUDI;050 121 010
350984292000;84292;Normal (60);00005;AUDI;050 121 010A
350984292000;84292;Normal (60);00005;AUDI;050 121 010AV
350984292000;84292;Normal (60);00005;AUDI;050 121 010AX
350984292000;84292;Normal (60);00005;AUDI;050 121 010C
350984292000;84292;Normal (60);00005;AUDI;050 121 010CX
350984292000;84292;Normal (60);00005;AUDI;050 121 010X
350984292000;84292;Normal (60);00104;SEAT;050 121 010
350984292000;84292;Normal (60);00104;SEAT;050 121 010A
350984292000;84292;Normal (60);00104;SEAT;050 121 010AV
350984292000;84292;Normal (60);00104;SEAT;050 121 010AX
350984292000;84292;Normal (60);00104;SEAT;050 121 010C
350984292000;84292;Normal (60);00104;SEAT;050 121 010CX
350984292000;84292;Normal (60);00104;SEAT;050 121 010X
350984292000;84292;Normal (60);00106;SKODA;050 121 010CX
350984292000;84292;Normal (60);00121;VW;050 121 010
350984292000;84292;Normal (60);00121;VW;050 121 010A
350984292000;84292;Normal (60);00121;VW;050 121 010AV
350984292000;84292;Normal (60);00121;VW;050 121 010AX
350984292000;84292;Normal (60);00121;VW;050 121 010C
350984292000;84292;Normal (60);00121;VW;050 121 010CX
350984292000;84292;Normal (60);00121;VW;050 121 010X
350984293000;84293;Normal (60);00074;MERCEDES-BENZ;605 200 01 20
350984293000;84293;Normal (60);00074;MERCEDES-BENZ;605 200 03 20
350984293000;84293;Normal (60);00074;MERCEDES-BENZ;605 200 05 20
350984293000;84293;Normal (60);00074;MERCEDES-BENZ;605 200 08 20
350984293000;84293;Normal (60);00074;MERCEDES-BENZ;A605 200 01 20
350984293000;84293;Normal (60);00074;MERCEDES-BENZ;A605 200 03 20
350984293000;84293;Normal (60);00074;MERCEDES-BENZ;A605 200 05 20
350984293000;84293;Normal (60);00074;MERCEDES-BENZ;A605 200 08 20
350984294000;84294;Normal (60);00005;AUDI;077 121 004M
350984294000;84294;Normal (60);00005;AUDI;077 121 004MX
350984294000;84294;Normal (60);00005;AUDI;077 121 004N
350984294000;84294;Normal (60);00005;AUDI;077 121 004P
350984294000;84294;Normal (60);00005;AUDI;077 121 004PX
350984294000;84294;Normal (60);00104;SEAT;077 121 004PX
350984294000;84294;Normal (60);00106;SKODA;077 121 004PX
350984294000;84294;Normal (60);00121;VW;077 121 004M
350984294000;84294;Normal (60);00121;VW;077 121 004MX
350984294000;84294;Normal (60);00121;VW;077 121 004N
350984294000;84294;Normal (60);00121;VW;077 121 004P
350984294000;84294;Normal (60);00121;VW;077 121 004PX
350984295000;84295;Normal (60);00084;OPEL;1334032
350984295000;84295;Normal (60);00084;OPEL;1334035
350984295000;84295;Normal (60);00084;OPEL;1334072
350984295000;84295;Normal (60);00084;OPEL;1334081
350984295000;84295;Normal (60);00084;OPEL;2898355
350984295000;84295;Normal (60);00084;OPEL;90108735
350984295000;84295;Normal (60);00084;OPEL;90136224
350984295000;84295;Normal (60);00117;VAUXHALL;1334032
350984295000;84295;Normal (60);00117;VAUXHALL;1334035
350984295000;84295;Normal (60);00117;VAUXHALL;1334072
350984295000;84295;Normal (60);00117;VAUXHALL;1334081
350984295000;84295;Normal (60);00117;VAUXHALL;2898355
350984295000;84295;Normal (60);00117;VAUXHALL;90108735
350984295000;84295;Normal (60);00117;VAUXHALL;90136224
350984296000;84296;Normal (60);00183;HYUNDAI;0K88R-15-100
350984296000;84296;Normal (60);00183;HYUNDAI;25100-4X800
350984297000;84297;Normal (60);00120;VOLVO;30731384
350984298000;84298;Normal (60);00010;BEDFORD;1334027
350984298000;84298;Normal (60);00010;BEDFORD;1334071
350984298000;84298;Normal (60);00010;BEDFORD;90091035
350984298000;84298;Normal (60);00010;BEDFORD;90409912
350984298000;84298;Normal (60);00084;OPEL;1334027
350984298000;84298;Normal (60);00084;OPEL;1334071
350984298000;84298;Normal (60);00084;OPEL;6334013
350984298000;84298;Normal (60);00084;OPEL;90091035
350984298000;84298;Normal (60);00084;OPEL;90409912
350984298000;84298;Normal (60);00084;OPEL;93179381
350984298000;84298;Normal (60);00117;VAUXHALL;1334027
350984298000;84298;Normal (60);00117;VAUXHALL;1334071
350984298000;84298;Normal (60);00117;VAUXHALL;6334013
350984298000;84298;Normal (60);00117;VAUXHALL;90091035
350984298000;84298;Normal (60);00117;VAUXHALL;90409912
350984298000;84298;Normal (60);00117;VAUXHALL;93179381
350984299000;84299;Normal (60);00036;FORD;1320086
350984299000;84299;Normal (60);00036;FORD;6189520
350984299000;84299;Normal (60);00036;FORD;7087383
350984299000;84299;Normal (60);00036;FORD;91XM8501AA
350984299000;84299;Normal (60);00036;FORD;EPW75
350984300000;84300;Normal (60);00080;NISSAN;21010-0M300
350984300000;84300;Normal (60);00080;NISSAN;21010-0M301
350984300000;84300;Normal (60);00080;NISSAN;21010-0M302
350984300000;84300;Normal (60);00080;NISSAN;21010-53Y00
350984300000;84300;Normal (60);00080;NISSAN;21010-53Y01
350984300000;84300;Normal (60);00080;NISSAN;21010-71J00
350984301000;84301;Normal (60);00021;CITROËN;1201.K4
350984301000;84301;Normal (60);00077;MITSUBISHI;1300A083
350984301000;84301;Normal (60);00088;PEUGEOT;1201.K4
350984302000;84302;Normal (60);00184;KIA;0K04R-15-010
350984302000;84302;Normal (60);00184;KIA;0K04R-15-010A
350984302000;84302;Normal (60);00184;KIA;0K4R-15-010
350984302000;84302;Normal (60);00184;KIA;0K4R-15-010A
350984302000;84302;Normal (60);00072;MAZDA;RF01-99-154
350984302000;84302;Normal (60);00072;MAZDA;RF03-15-010B
350984302000;84302;Normal (60);00109;SUZUKI;17400-78E00
350984302000;84302;Normal (60);00109;SUZUKI;17400-78E01
350984303000;84303;Normal (60);00054;ISUZU;8-94310251-0
350984303000;84303;Normal (60);00054;ISUZU;8-94376841-0
350984303000;84303;Normal (60);00054;ISUZU;8-94376844-0
350984303000;84303;Normal (60);00054;ISUZU;8-94419461-2
350984303000;84303;Normal (60);00054;ISUZU;8-94461173-0
350984303000;84303;Normal (60);00054;ISUZU;8-97018560-1
350984303000;84303;Normal (60);00084;OPEL;1334104
350984303000;84303;Normal (60);00084;OPEL;1334113
350984303000;84303;Normal (60);00084;OPEL;6334015
350984303000;84303;Normal (60);00084;OPEL;93179383
